"Structure No","ID_NEW","pKi","Smiles"
"609","CPDXA0609","7.056112397973811","CC(C)N(CC1)CCC1NC(c1ccc(C(NCCOC)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"610","CPDXA0610","7.055246418976374","CC(C)N(CC1)CCC1NC(c1cc(C(NCCCN(CCC2)C2=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"611","CPDXA0611","7.055146774991371","CC(C)N(CC1)CCC1NC(c1cc(C(NCCO)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"612","CPDXA0612","7.053460302487615","CCOC(CNC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1)=O)=O"
"613","CPDXA0613","7.051387515806839","CCOC(CN(C(CC1)CCN1C(C)C)C(c1cc2cc(Cl)cc(Cl)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"614","CPDXA0614","7.051140253635575","CC(C)N(CC1)CCC1NC(c1nc2c[s]c(C(O)=O)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"615","CPDXA0615","7.0432554547173085","CN([C@H](CC1)C2)[C@@H]1C[C@H]2N(Cc1n[o]c(-c([s]2)ccc2Cl)c1)C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"616","CPDXA0616","7.042916514862671","CC(C)N(CC1)CCC1NC(c1cc(C(N2[C@H](CO)CCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"617","CPDXA0617","7.041102038822178","CC(C)N(CC1)CCC1NC(c1nc(C(N(C2)CC2OC)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"618","CPDXA0618","7.039940675375979","CC(C)N(CC1)CCC1NC(c1cc(C(N(CCO2)C2=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"619","CPDXA0619","7.038792987927183","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(OC(C)OC(C(C)(C)C)=O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"620","CPDXA0620","7.028220592785361","CN(C(c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)n4)c4[s]3)(=O)=O)C2=O)n1)=O)OC"
"621","CPDXA0621","7.027290156339915","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)C(O)=O)c2[n]1Cc1cnc(-c([s]2)ccc2Cl)[s]1)=O"
"622","CPDXA0622","7.0155324740659","CC(C)N(CC1)CCC1NC(c1cc(C(NOC)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"623","CPDXA0623","7.014770794289591","OC(c(cc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1C1CC1)=O)c2)=O"
"624","CPDXA0624","7.011962634190062","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NC(CC1)CCN1c1ncncc1"
"625","CPDXA0625","7.007446482167863","NC(c1c[nH]c2c1cc(CCNC(c(cc1)ccc1-c1nc(N)nnc1)=O)cc2)=N"
"626","CPDXA0626","7.0051558709073865","CCOCCOCCOc1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1"
"627","CPDXA0627","7.00397018043508","CC(C)N(CC1)CCC1NC(c([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)nc1)c1C#N)=O"
"628","CPDXA0628","7.002643507284214","CCN(CC1)C[C@@H]1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"629","CPDXA0629","7.002551076175133","CC(C)N(CC1)CCC1NC(c1cc(C(NC2=NCCO2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"630","CPDXA0630","7.002220569134395","O=C(c([s]1)ccc1Cl)NCCS(Nc(cc1)ccc1N(C=CN=C1)C1=O)(=O)=O"
"631","CPDXA0631","7.000815409946988","O=C([C@H](CNC(c([s]1)ccc1Cl)=O)NC(c([s]1)ccc1Cl)=O)Nc(cc1)cc(F)c1N(CCOC1)C1=O"
"632","CPDXA0632","6.999875423625587","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCOCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"633","CPDXA0633","6.994988804870211","CCOC(CNC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1)=O)=O"
"634","CPDXA0634","6.9935813876474135","CC(C)N(CC1)C[C@H]1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"635","CPDXA0635","6.988874206991982","CC(C)N(CC1)CCC1NC(c1cc(c(OCCCOC)ccc2)c2[n]1Cc1cc(OC)ccc1)=O"
"636","CPDXA0636","6.984546371063129","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N3C(CO)CCC3)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"637","CPDXA0637","6.9827226477431665","CCOC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(C(NC(CC2)CCN2C(C)C)=O)c1OCC(F)(F)F)=O"
"638","CPDXA0638","6.982101084076304","CC(C)N(CC1)CCC1NC(c1c(C)c(cccc2)c2[n]1Cc1cc(OC)ccc1)=O"
"639","CPDXA0639","6.981715691573468","CC(C)N(CC1)CCC1NC(c1nc(ccc(OCCO)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"640","CPDXA0640","6.981112457738729","CC(C)N(CC1)CCC1NC(c1cc(C(N(C2)CC2O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"641","CPDXA0641","6.976377210120993","O=C1N(Cc2cc(cncc3)c3[nH]2)CC[C@@H]1NS(c1ccc(-c([s]2)ccc2Cl)[s]1)(=O)=O"
"642","CPDXA0642","6.973480656788145","CC(C)N(CC1)CCC1NC(c1cc(C(NC2CCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"643","CPDXA0643","6.973455013363815","CC(C)N(CC1)CCC1NC(c1cc(C(N(CCO)CCO)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"644","CPDXA0644","6.969470639367754","OC(c1cc(C(NCC(CC2)CCN2c2ccncc2)=O)cc(OCCc(cc2)ccc2Cl)c1Cl)=O"
"645","CPDXA0645","6.969454293887232","Cc(c(C(O)=O)cc(C(NCC(CC1)CCN1c1ccncc1)=O)c1)c1OCCc(cc1)ccc1Cl"
"646","CPDXA0646","6.967353959274684","Nc1nccc2c1cc(CN(CCN(C1)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C1=O)cc2"
"647","CPDXA0647","6.965557950734375","CC(C)(C(O)=O)Oc(cc1)cc2c1[n](CC(Nc(cc1)ncc1Cl)=O)c(C(NC(CC1)CCN1C1CC1)=O)c2"
"648","CPDXA0648","6.9607351756432445","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCSCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"649","CPDXA0649","6.958940649298571","CC(C)N(CC1)CCC1NC(c1nc(cc(nc2)OCCOC)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"650","CPDXA0650","6.958484264913549","[O-][n+](cc1)ccc1N(C1)CC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"651","CPDXA0651","6.950781977329818","CC(C)N(CC1)CCC1NC(c1cnc(-c2ncccc2)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"652","CPDXA0652","6.942031401066665","CC(C)N(CC1)CCC1NC(c1cc(C(N2CSCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"653","CPDXA0653","6.939564403572457","CC(C)N(CC1)CCC1NC(c1nc(C(O)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"654","CPDXA0654","6.934318844972651","CCCc([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)nc1C(N(CC2)CCC2N(CCC2)C2=O)=O)c1C#N"
"655","CPDXA0655","6.931999773854828","Cc(cc1)c2nc(C(NC(CC3)CCN3C3CC3)=O)[n](Cc3n[o]c(-c([s]4)ccc4Cl)c3)c2c1C(O)=O"
"656","CPDXA0656","6.931823656202554","NC(c1cccc(CN(CC[C@@H]2NS(c3ccc(-c4ccncc4)[s]3)(=O)=O)C2=O)c1)=N"
"657","CPDXA0657","6.929241700281068","O=C(c1ncc[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NC(CC1)CCN1c1ccncc1"
"658","CPDXA0658","6.926577241203098","CC(C)N(CC1)CCC1NC(c1nc(C(N2CCOCCC2)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"659","CPDXA0659","6.922038393275356","CCOC(CN(C(CC1)CCN1C(C)C)C(c1cc(c(C(F)(F)F)ccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"660","CPDXA0660","6.920963416158835","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1ccc2)cc1c2C(N(C1)CC1O)=O)=O"
"661","CPDXA0661","6.917815986959925","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(OCCO)=O)c2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"662","CPDXA0662","6.911946119033779","O=C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1cccc2)Nc(cc1)ccc1C(N1CCCC1)=O"
"663","CPDXA0663","6.9103955978015605","CC(C)N(CC1)CCC1NC(c1cc(C(N(C)C(CC2)CS2(=O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"664","CPDXA0664","6.906788508186339","OC(C(CC1)Cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1C1CC1)=O)n2)=O"
"665","CPDXA0665","6.900315687120735","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NC(C1)Cc2c1cccc2)Nc(cc1)ccc1N(CCOC1)C1=O"
"666","CPDXA0666","6.8985184293844295","CC(C)N(CC1)CCC1NC(c1nc(C(N(C)CCO)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"667","CPDXA0667","6.895904424409208","CC(C)N(CC1)CCC1NC(c1c(C(F)(F)F)c(C(N2CCOCCC2)=O)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"668","CPDXA0668","6.895281904508034","CC(C)N(CC1)CCC1NC(c1cc(c(Cl)c(cc2)NS(C(F)(F)F)(=O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"669","CPDXA0669","6.894080834402159","CC(C)N(CC1)CCC1NC(c1nc(C(OCC(OC(C)(C)C)=O)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"670","CPDXA0670","6.89209467136374","COC([C@H](CC(Nc(cc1)ccc1N(CCOC1)C1=O)=O)NC(c([s]1)ccc1Cl)=O)=O"
"671","CPDXA0671","6.8902038405886135","CC(C)N(CC1)CCC1NC(c1nc(c(C(N(C2)CC2O)=O)ccc2)c2[n]1CCc(cc1)ccc1Cl)=O"
"672","CPDXA0672","6.8891199794395845","CC(C)N(CC1)CCC1NC(c1cc(C(N(CC2)CC2O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"673","CPDXA0673","6.887358284952778","O=C(c1cc(OCCc(ccc(Cl)c2)c2Cl)cc(C(NC2CC2)=O)c1)NCC(CC1)CCN1c1ccncc1"
"674","CPDXA0674","6.887193982733114","CC(C)[C@@H](C(O)=O)NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1)=O"
"675","CPDXA0675","6.882062128203543","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N(CC3)CCC3(F)F)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"676","CPDXA0676","6.873476457144296","CS(N(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)(=O)=O"
"677","CPDXA0677","6.871811140723338","O=C1N(Cc2cc3ccncc3[nH]2)CC[C@@H]1NS(c1cc(nccc2)c2[s]1)(=O)=O"
"678","CPDXA0678","6.871647860363431","CCOC(c1cc(C(NC(CC2)CCN2C(C)C)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"679","CPDXA0679","6.868311144603768","CC(C)N(CC1)CCC1NC(c1nc(C(N(C)C)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"680","CPDXA0680","6.868168357449682","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"681","CPDXA0681","6.867037126117844","CC(C)N(CC1)CCC1NC(c1cc(C(N(CC2)[C@@H]2C(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"682","CPDXA0682","6.861128592819027","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1ccc2)cc1c2C(N(C1)CC1OC)=O)=O"
"683","CPDXA0683","6.86005250999418","CC(C)N(CC1)CCC1NC(c([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)nc1-c2ccc[s]2)c1I)=O"
"684","CPDXA0684","6.857297754262383","CC(C)N(CC1)CCN1NC(c1cc(C(O)=O)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"685","CPDXA0685","6.853355110287822","OC(c1c2nc(C(NC(CC3)CCN3C3CC3)=O)[n](Cc3n[o]c(-c([s]4)ccc4Cl)c3)c2c[s]1)=O"
"686","CPDXA0686","6.851798983311839","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc(cc1)ccc1N(CCNC1)C1=O"
"687","CPDXA0687","6.8493764556818935","CC(C)CN(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"688","CPDXA0688","6.84782037490878","CC(C)N(CC1)CCC1NC(c1cc(C(NS(C)(=O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"689","CPDXA0689","6.841825245051589","CC(C)N(CC1)CCC1NC(c1cc(C(N(CC2)CCC2N(CCC2)C2=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"690","CPDXA0690","6.8416381100451655","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)cc1C#N)=O"
"691","CPDXA0691","6.8414121001014205","CCOC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1)=O"
"692","CPDXA0692","6.839980838769369","Cc1cc(C(O)=O)cc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2Cc1n[o]c(-c([s]2)ccc2Cl)c1"
"693","CPDXA0693","6.838842527601036","CC(C)N(CC1)CCC1NC(c1cc(C(N(CC2)CC2S(C)(=O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"694","CPDXA0694","6.836569501692471","CC(C)N(CC1)CCC1NC(c1cc(C(N(CCC2)[C@@H]2C(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"695","CPDXA0695","6.8302687140883505","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1ccc2)cc1c2C(N(CC1)CCC1(F)F)=O)=O"
"696","CPDXA0696","6.827081951409984","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(N2CCC2)=O)c1)=O"
"697","CPDXA0697","6.826813731587725","CN(C)C(c1c[s]c(CN([C@@H](CO)CN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)n1)=O"
"698","CPDXA0698","6.826715114891704","CC(C)N(CC1)CCC1NC(c1cc(C(NC[Si](C)(C)C)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"699","CPDXA0699","6.823012125199188","NC(c1cccc(CN(CC[C@H]2NS(c3ccc(-c4ccncc4)[s]3)(=O)=O)C2=O)c1)=N"
"700","CPDXA0700","6.822192589918971","CC(C)N(CC1)CCC1NC(c1cc(C(N2[C@H](COC)CCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"701","CPDXA0701","6.819369966907242","CC(C)N(CC1)CCC1NC(c1c(C)c(CCC(O)=O)c(C)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"702","CPDXA0702","6.818773644883229","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)OCCOC)c2[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"703","CPDXA0703","6.817230424998281","O=C(c1cc(OCCc(ccc(Cl)c2)c2Cl)cc(C(NCc2cnccc2)=O)c1)NCC(CC1)CCN1c1ccncc1"
"704","CPDXA0704","6.81168705364082","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NC1CCOCC1)Nc(cc1)ccc1N(CCOC1)C1=O"
"705","CPDXA0705","6.8067100665061355","O=C(c1cc2ccnc(OCC3CC3)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc(cc1)ccc1N(CCC1)C1=O"
"706","CPDXA0706","6.806203603112859","OC(c(cc1)cc2c1[n](CC(Nc(cc1)ncc1Cl)=O)c(C(NC(CC1)CCN1C1CC1)=O)c2)=O"
"707","CPDXA0707","6.802861460692984","CC(C)N(CC1)CCC1NC(c1cc(-c2nnc(O)[o]2)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"708","CPDXA0708","6.801976524490262","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1ccc2)cc1c2C(N(C)CCO)=O)=O"
"709","CPDXA0709","6.796304547764633","CC(C)N1CCC(CNC(c2cc(-c3ccc[s]3)n[n]2Cc2n[o]c(-c([s]3)ccc3Cl)c2)=O)CC1"
"710","CPDXA0710","6.795473982383159","CC(C)N(CC1)CCC1NC(c1nc(c(C(N(C2)CC2OC)=O)ccc2)c2[n]1CCc(cc1)ccc1Cl)=O"
"711","CPDXA0711","6.7942436829371315","Cc1c2[n](Cc3cc(ccc(Cl)c4)c4[s]3)c(C(NC(CC3)CCN3C3CC3)=O)nc2cc(C(O)=O)c1"
"712","CPDXA0712","6.791592904801627","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N(CC3)CCC3O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"713","CPDXA0713","6.788250224637267","CC(C)N(CC1)CCC1NC(c1cc(C(N(CC2)CCC2O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"714","CPDXA0714","6.787851597443803","OC(c1cc(Cl)c2nc(C(NC(CC3)CCN3C3CC3)=O)[n](Cc3n[o]c(-c([s]4)ccc4Cl)c3)c2c1)=O"
"715","CPDXA0715","6.778116508214759","Nc1nc(cc(CN(CCN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)cc2)c2cc1"
"716","CPDXA0716","6.777759782197523","O=C(c([s]1)ccc1Cl)NCCS(NC(CC1)CCN1C1CC1)(=O)=O"
"717","CPDXA0717","6.773723468385536","O=C(c1cc(-c2ccc[s]2)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NCC(CC1)CCN1c1ccncc1"
"718","CPDXA0718","6.772120898447931","O=C(c1cc(OCCc(ccc(Cl)c2)c2Cl)cc(C(NCC(CC2)CCN2c2ccncc2)=O)c1)NCC1CC1"
"719","CPDXA0719","6.766833998879921","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(OC(C)OC(OC3CCCCC3)=O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"720","CPDXA0720","6.765887841966228","COC(CN(C(CCNC(c([s]1)ccc1Cl)=O)=O)c(cc1)ccc1N(CCOC1)C1=O)=O"
"721","CPDXA0721","6.762657370673825","CC(C)N(CC1)CCC1N(CC(O)=O)C(c1cc(c(C(F)(F)F)ccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"722","CPDXA0722","6.760356969797297","CC(C)N(CC1)CCC1NC(c1nc(C(OC(C)(C)C)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"723","CPDXA0723","6.758857873978636","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(OC)=O)c2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"724","CPDXA0724","6.758720411114758","CCN(CC1)C[C@H]1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"725","CPDXA0725","6.7537476877006775","CC(C)N(CC1)CCC1NC(c1cc(C(NC(CO)(CO)CO)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"726","CPDXA0726","6.752563007132064","O=C(C[n]1c(C(Nc(cc2)ccc2N(C=CC(N2CC(Nc(cc3)ncc3Cl)=O)=O)C2=O)=O)nc2ccccc12)Nc(cc1)ncc1Cl"
"727","CPDXA0727","6.751143714494228","CCOC(C(CC1)CCN1C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1)=O)=O"
"728","CPDXA0728","6.746250191860187","OC(C(CC1)Cc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"729","CPDXA0729","6.742858976069811","O=C(c1cc(OCCc(ccc(Cl)c2)c2Cl)cc(C(NC2CCC2)=O)c1)NCC(CC1)CCN1c1ccncc1"
"730","CPDXA0730","6.738576105732512","CC(C)N[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(ccc(N(CCOC1)C1=O)c1)c1F)=O"
"731","CPDXA0731","6.737782010354961","CC(C)N(CC1)CCC1NC(c1cc(C(NCCN2CCOCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"732","CPDXA0732","6.736057678200241","CC(C)N(CC1)CCC1N[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(cc1)ccc1N(CCOC1)C1=O)=O"
"733","CPDXA0733","6.73576734840503","CC(C)N(CC1)CCC1NC(c1cc(C(N(CC2)CCC2(F)F)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"734","CPDXA0734","6.7355376750751255","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"735","CPDXA0735","6.734636079850172","CC(C)N(CC1)CCC1NC(c1cc(C(N(CCOC)CCOC)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"736","CPDXA0736","6.7336640787687","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(O)=O)c1)=O"
"737","CPDXA0737","6.732992630335644","COc(cc1)cc2c1ccc(S(NC(CCN1Cc3cc(c(N)ncc4)c4cc3N)C1=O)(=O)=O)c2"
"738","CPDXA0738","6.731695530502945","O=C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1cccc2)Nc(cc1)ccc1-c1c[nH]cn1"
"739","CPDXA0739","6.7316351303895825","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NCCS(N)(=O)=O)=O)c1)=O"
"740","CPDXA0740","6.731601828499096","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N(C)CCO)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"741","CPDXA0741","6.726601007177365","OC(c(cc1)cc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2Cc1cc(-c([s]2)ccc2Cl)n[o]1)=O"
"742","CPDXA0742","6.718648418327262","O=C1N(CCNc2ccncc2)CCC1NS(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O"
"743","CPDXA0743","6.712207285363833","O=C(CCNC(c([s]1)ccc1Cl)=O)Nc(cc1)cnc1N(CCOC1)C1=O"
"744","CPDXA0744","6.7110205109931975","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)C(OC)=O)c2[n]1CCc(cc1)ccc1Cl)=O"
"745","CPDXA0745","6.702635634489476","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCC(CO)CC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"746","CPDXA0746","6.701146923590293","O=C(c1cc2ccccc2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NC(CC1)CCN1c1ccnc(Cl)n1"
"747","CPDXA0747","6.694217998955937","O=C(c1cc(-c2ccc[s]2)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NC(CC1)CCN1c1ccncc1"
"748","CPDXA0748","6.693767524718583","CC(C)N(CC1)CCC1NC(c1cc(C(NCC(OC(C)C)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"749","CPDXA0749","6.690609539035592","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1CC(Nc1ccccc1)=O)=O"
"750","CPDXA0750","6.685270954203497","O=C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1cccc2)N(CC1)CCC1N(CCC1)C1=O"
"751","CPDXA0751","6.683463552596443","Nc1ccnc2c1ccc(CN(CC[C@H]1NS(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C1=O)c2"
"752","CPDXA0752","6.678028837994236","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc(cc1)ccc1N(CC1)CCC1=O"
"753","CPDXA0753","6.677470605658543","O=C(c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)n1)N1CCCC1"
"754","CPDXA0754","6.672783613397616","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1ccc(C(O)=O)c2)=O"
"755","CPDXA0755","6.669626816816912","CC(C)N(CC1)CCC1NC(c1cc(C(O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"756","CPDXA0756","6.657406898566469","CCC(CC)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"757","CPDXA0757","6.656410268815033","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)C(O)=O)c2[n]1CCc(cc1)ccc1Cl)=O"
"758","CPDXA0758","6.647825005500665","CC(C)N(CC1)CCC1NC(c1nc(ccc(S(CCO)(=O)=O)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"759","CPDXA0759","6.647522179371336","CC(C)N(C1)CC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
